时间（s）,X轴速度值（cm/s）,Y轴速度值（cm/s）,Z轴速度值（cm/s）
-0.370703,0.002000,0.001000,0.000000
-0.370508,0.003000,0.002000,0.003000
-0.370312,0.002000,0.001000,0.001000
-0.370117,0.001000,0.003000,0.002000
-0.369922,0.001000,0.003000,0.000000
-0.369727,0.002000,0.002000,0.000000
-0.369531,0.003000,0.000000,0.001000
-0.369336,0.001000,0.002000,0.002000
-0.369141,0.003000,0.004000,0.001000
-0.368945,0.002000,0.003000,0.002000
-0.368750,0.003000,-0.001000,0.001000
-0.368555,0.004000,0.000000,0.001000
-0.368359,0.000000,0.003000,0.002000
-0.368164,0.003000,0.003000,0.001000
-0.367969,0.002000,0.001000,0.002000
-0.367773,0.001000,0.001000,0.001000
-0.367578,0.002000,0.001000,0.003000
-0.367383,0.001000,0.003000,0.001000
-0.367188,0.002000,0.002000,0.001000
-0.366992,0.002000,0.000000,0.000000
-0.366797,0.003000,0.001000,0.001000
-0.366602,0.002000,0.003000,0.002000
-0.366406,0.003000,0.002000,0.002000
-0.366211,0.002000,0.001000,0.002000
-0.366016,0.001000,0.002000,0.001000
-0.365820,0.002000,0.002000,0.000000
-0.365625,0.002000,0.002000,0.002000
-0.365430,0.002000,0.000000,0.000000
-0.365234,0.002000,0.001000,0.001000
-0.365039,0.002000,0.002000,0.001000
-0.364844,0.001000,0.003000,0.000000
-0.364648,0.003000,0.001000,0.002000
-0.364453,0.003000,0.000000,0.001000
-0.364258,0.001000,0.002000,0.001000
-0.364062,0.002000,0.003000,0.000000
-0.363867,0.002000,0.000000,-0.001000
-0.363672,0.002000,0.000000,0.001000
-0.363477,0.002000,0.002000,0.001000
-0.363281,0.002000,0.002000,0.000000
-0.363086,0.003000,0.001000,0.001000
-0.362891,0.002000,-0.001000,0.001000
-0.362695,0.002000,0.003000,0.001000
-0.362500,0.002000,0.002000,0.001000
-0.362305,0.003000,0.000000,0.001000
-0.362109,0.002000,-0.001000,0.001000
-0.361914,0.001000,0.003000,0.002000
-0.361719,0.001000,0.001000,0.001000
-0.361523,0.002000,0.001000,0.000000
-0.361328,0.001000,-0.001000,0.000000
-0.361133,0.002000,0.002000,0.002000
-0.360938,0.002000,0.004000,0.001000
-0.360742,0.002000,0.002000,0.000000
-0.360547,0.003000,-0.001000,0.001000
-0.360352,0.001000,0.001000,0.002000
-0.360156,0.001000,0.003000,0.002000
-0.359961,0.002000,0.001000,0.000000
-0.359766,0.003000,0.000000,0.002000
-0.359570,0.002000,0.001000,0.001000
-0.359375,0.002000,0.003000,0.000000
-0.359180,0.001000,0.002000,0.001000
-0.358984,0.004000,-0.001000,0.001000
-0.358789,0.002000,0.001000,0.002000
-0.358594,0.002000,0.003000,0.000000
-0.358398,0.001000,0.003000,0.000000
-0.358203,0.003000,0.001000,0.001000
-0.358008,0.002000,0.000000,0.000000
-0.357812,0.002000,0.002000,0.002000
-0.357617,0.001000,0.002000,0.000000
-0.357422,0.002000,0.002000,0.000000
-0.357227,0.004000,0.000000,0.001000
-0.357031,0.003000,0.002000,0.001000
-0.356836,0.002000,0.003000,0.001000
-0.356641,0.002000,0.002000,0.000000
-0.356445,0.003000,0.000000,0.001000
-0.356250,0.001000,0.002000,0.001000
-0.356055,0.002000,0.003000,0.001000
-0.355859,0.002000,0.001000,0.002000
-0.355664,0.003000,0.000000,0.002000
-0.355469,0.003000,0.000000,0.001000
-0.355273,0.003000,0.003000,0.001000
-0.355078,0.001000,0.003000,0.001000
-0.354883,0.003000,-0.001000,0.001000
-0.354688,0.003000,-0.001000,0.001000
-0.354492,0.003000,0.003000,0.002000
-0.354297,0.003000,0.004000,0.002000
-0.354102,0.002000,0.001000,0.001000
-0.353906,0.002000,0.000000,0.002000
-0.353711,0.001000,0.002000,0.001000
-0.353516,0.002000,0.003000,0.001000
-0.353320,0.003000,0.001000,0.002000
-0.353125,0.001000,0.000000,0.001000
-0.352930,0.002000,0.002000,0.001000
-0.352734,0.002000,0.003000,0.001000
-0.352539,0.003000,0.001000,0.001000
-0.352344,0.004000,0.000000,0.001000
-0.352148,0.002000,0.001000,0.001000
-0.351953,0.002000,0.003000,0.001000
-0.351758,0.003000,0.002000,0.001000
-0.351562,0.002000,-0.001000,0.000000
-0.351367,0.002000,0.000000,0.001000
-0.351172,0.002000,0.003000,0.002000
-0.350977,0.002000,0.002000,0.001000
-0.350781,0.002000,0.000000,0.001000
-0.350586,0.002000,0.001000,0.001000
-0.350391,0.002000,0.001000,0.001000
-0.350195,0.002000,0.001000,0.001000
-0.350000,0.002000,0.001000,0.000000
-0.349805,0.001000,0.001000,0.001000
-0.349609,0.002000,0.001000,0.001000
-0.349414,0.004000,0.002000,0.000000
-0.349219,0.001000,0.002000,0.001000
-0.349023,0.001000,0.001000,0.002000
-0.348828,0.002000,0.001000,0.000000
-0.348633,0.003000,0.001000,0.001000
-0.348437,0.002000,0.001000,0.001000
-0.348242,0.001000,0.000000,0.001000
-0.348047,0.002000,0.001000,0.000000
-0.347852,0.003000,0.001000,0.000000
-0.347656,0.003000,0.002000,0.001000
-0.347461,0.002000,0.001000,0.001000
-0.347266,0.002000,0.002000,0.001000
-0.347070,0.002000,0.003000,0.000000
-0.346875,0.002000,0.001000,0.001000
-0.346680,0.002000,0.000000,0.001000
-0.346484,0.001000,0.002000,0.001000
-0.346289,0.000000,0.002000,0.001000
-0.346094,0.002000,0.002000,0.000000
-0.345898,0.001000,0.000000,0.001000
-0.345703,0.003000,0.001000,0.001000
-0.345508,0.003000,0.002000,0.000000
-0.345312,0.002000,0.003000,0.000000
-0.345117,0.002000,0.001000,0.000000
-0.344922,0.002000,0.001000,0.001000
-0.344727,0.003000,0.001000,0.001000
-0.344531,0.003000,0.001000,0.001000
-0.344336,0.001000,0.003000,0.001000
-0.344141,0.002000,0.001000,0.002000
-0.343945,0.003000,0.001000,0.001000
-0.343750,0.003000,0.001000,0.000000
-0.343555,0.002000,0.001000,0.001000
-0.343359,0.002000,0.001000,0.000000
-0.343164,0.003000,0.001000,0.001000
-0.342969,0.003000,0.001000,0.000000
-0.342773,0.001000,0.002000,0.003000
-0.342578,0.002000,0.001000,0.002000
-0.342383,0.003000,0.001000,0.000000
-0.342188,0.002000,0.002000,0.001000
-0.341992,0.003000,0.004000,0.001000
-0.341797,0.001000,0.001000,0.001000
-0.341602,0.003000,0.001000,0.001000
-0.341406,0.001000,0.000000,0.001000
-0.341211,0.001000,0.004000,0.001000
-0.341016,0.002000,0.003000,0.001000
-0.340820,0.004000,0.001000,0.000000
-0.340625,0.003000,0.001000,0.002000
-0.340430,0.001000,0.002000,0.001000
-0.340234,0.001000,0.002000,0.002000
-0.340039,0.003000,0.001000,0.001000
-0.339844,0.003000,0.001000,0.000000
-0.339648,0.001000,0.002000,0.001000
-0.339453,0.001000,0.002000,0.002000
-0.339258,0.002000,0.002000,0.002000
-0.339062,0.003000,0.001000,0.001000
-0.338867,0.002000,0.001000,0.002000
-0.338672,0.003000,0.002000,0.001000
-0.338477,0.001000,0.002000,0.000000
-0.338281,0.003000,0.001000,-0.001000
-0.338086,0.003000,0.002000,0.000000
-0.337891,0.002000,0.002000,0.001000
-0.337695,0.002000,0.001000,-0.001000
-0.337500,0.002000,0.001000,0.001000
-0.337305,0.003000,0.001000,0.001000
-0.337109,0.002000,0.001000,0.002000
-0.336914,0.002000,0.002000,0.000000
-0.336719,0.001000,0.002000,0.001000
-0.336523,0.002000,0.001000,0.001000
-0.336328,0.002000,0.001000,0.001000
-0.336133,0.003000,0.002000,0.000000
-0.335938,0.002000,0.000000,0.000000
-0.335742,0.002000,0.001000,0.000000
-0.335547,0.002000,0.001000,0.001000
-0.335352,0.002000,0.002000,0.000000
-0.335156,0.002000,0.002000,0.000000
-0.334961,0.001000,0.002000,0.001000
-0.334766,0.002000,0.001000,0.001000
-0.334570,0.002000,0.002000,0.001000
-0.334375,0.002000,0.002000,0.000000
-0.334180,0.002000,0.001000,0.001000
-0.333984,0.002000,0.002000,0.001000
-0.333789,0.001000,0.002000,0.000000
-0.333594,0.001000,0.002000,0.001000
-0.333398,0.002000,0.001000,0.001000
-0.333203,0.002000,0.002000,0.000000
-0.333008,0.002000,0.001000,0.002000
-0.332812,0.001000,0.002000,0.001000
-0.332617,0.003000,0.001000,0.000000
-0.332422,0.002000,0.000000,0.001000
-0.332227,0.002000,0.003000,0.002000
-0.332031,0.002000,0.002000,0.001000
-0.331836,0.002000,0.000000,0.001000
-0.331641,0.002000,0.002000,0.001000
-0.331445,0.002000,0.002000,0.001000
-0.331250,0.002000,0.002000,0.001000
-0.331055,0.002000,-0.001000,0.001000
-0.330859,0.002000,0.001000,-0.001000
-0.330664,0.003000,0.002000,0.002000
-0.330469,0.003000,0.001000,0.001000
-0.330273,0.002000,0.001000,0.001000
-0.330078,0.002000,0.001000,0.000000
-0.329883,0.004000,0.002000,0.001000
-0.329688,0.002000,0.002000,0.000000
-0.329492,0.002000,0.002000,0.001000
-0.329297,0.001000,0.000000,0.002000
-0.329102,0.002000,0.001000,0.000000
-0.328906,0.002000,0.002000,0.001000
-0.328711,0.001000,0.001000,0.000000
-0.328516,0.003000,0.001000,0.001000
-0.328320,0.003000,0.002000,0.001000
-0.328125,0.003000,0.003000,0.001000
-0.327930,0.003000,0.001000,0.001000
-0.327734,0.002000,0.001000,0.002000
-0.327539,0.003000,0.000000,0.002000
-0.327344,0.001000,0.002000,0.002000
-0.327148,0.003000,0.002000,0.001000
-0.326953,0.002000,0.002000,0.002000
-0.326758,0.001000,0.002000,0.000000
-0.326562,0.002000,0.002000,0.003000
-0.326367,0.002000,0.002000,-0.001000
-0.326172,0.003000,0.001000,0.002000
-0.325977,0.002000,-0.001000,0.000000
-0.325781,0.003000,0.001000,0.000000
-0.325586,0.002000,0.001000,0.002000
-0.325391,0.002000,0.001000,0.000000
-0.325195,0.001000,0.002000,0.002000
-0.325000,0.002000,0.001000,-0.001000
-0.324805,0.003000,0.001000,0.002000
-0.324609,0.001000,0.000000,0.000000
-0.324414,0.003000,0.002000,0.002000
-0.324219,0.003000,0.002000,-0.001000
-0.324023,0.002000,0.003000,0.004000
-0.323828,0.002000,0.001000,-0.001000
-0.323633,0.002000,0.002000,0.002000
-0.323438,0.003000,0.002000,-0.002000
-0.323242,0.002000,0.002000,0.003000
-0.323047,0.001000,0.001000,-0.001000
-0.322852,0.002000,0.002000,0.000000
-0.322656,0.002000,0.002000,0.001000
-0.322461,0.002000,0.001000,0.002000
-0.322266,0.003000,0.001000,-0.001000
-0.322070,0.001000,0.000000,0.001000
-0.321875,0.002000,0.002000,0.001000
-0.321680,0.003000,0.001000,0.000000
-0.321484,0.002000,0.002000,0.001000
-0.321289,0.001000,0.002000,0.000000
-0.321094,0.002000,0.001000,0.003000
-0.320898,0.002000,0.001000,0.001000
-0.320703,0.001000,0.001000,0.001000
-0.320508,0.003000,0.002000,0.002000
-0.320312,0.002000,0.002000,0.001000
-0.320117,0.002000,0.001000,0.002000
-0.319922,0.001000,0.002000,-0.001000
-0.319727,0.001000,0.003000,0.002000
-0.319531,0.001000,0.002000,-0.001000
-0.319336,0.002000,0.000000,0.003000
-0.319141,0.003000,0.001000,-0.001000
-0.318945,0.003000,0.003000,0.002000
-0.318750,0.003000,0.001000,0.000000
-0.318555,0.002000,0.000000,0.001000
-0.318359,0.002000,0.001000,0.000000
-0.318164,0.002000,0.003000,0.001000
-0.317969,0.001000,0.003000,0.001000
-0.317773,0.003000,0.000000,0.000000
-0.317578,0.003000,0.000000,0.001000
-0.317383,0.003000,0.002000,0.001000
-0.317187,0.003000,0.002000,0.002000
-0.316992,0.002000,0.001000,0.000000
-0.316797,0.003000,0.001000,0.001000
-0.316602,0.003000,0.002000,0.000000
-0.316406,0.002000,0.004000,0.002000
-0.316211,0.001000,0.000000,0.000000
-0.316016,0.003000,0.000000,0.002000
-0.315820,0.002000,0.002000,0.000000
-0.315625,0.003000,0.003000,0.001000
-0.315430,0.002000,0.000000,-0.001000
-0.315234,0.002000,0.001000,0.002000
-0.315039,0.003000,0.002000,0.002000
-0.314844,0.002000,0.003000,0.000000
-0.314648,0.001000,0.002000,0.001000
-0.314453,0.002000,-0.001000,0.001000
-0.314258,0.002000,0.001000,0.002000
-0.314062,0.002000,0.004000,0.000000
-0.313867,0.002000,0.001000,0.002000
-0.313672,0.002000,0.000000,0.000000
-0.313477,0.003000,0.001000,0.003000
-0.313281,0.003000,0.002000,0.000000
-0.313086,0.001000,0.001000,0.002000
-0.312891,0.002000,0.000000,0.002000
-0.312695,0.003000,0.000000,0.001000
-0.312500,0.002000,0.003000,0.001000
-0.312305,0.000000,0.003000,0.000000
-0.312109,0.002000,0.000000,0.002000
-0.311914,0.003000,0.000000,0.000000
-0.311719,0.003000,0.003000,0.001000
-0.311523,0.002000,0.002000,0.001000
-0.311328,0.001000,0.001000,0.002000
-0.311133,0.002000,0.001000,0.001000
-0.310938,0.002000,0.001000,0.001000
-0.310742,0.002000,0.002000,0.001000
-0.310547,0.002000,0.000000,0.002000
-0.310352,0.002000,0.001000,-0.001000
-0.310156,0.003000,0.003000,0.001000
-0.309961,0.002000,0.001000,0.001000
-0.309766,0.002000,0.001000,0.001000
-0.309570,0.003000,0.000000,0.001000
-0.309375,0.003000,0.001000,0.000000
-0.309180,0.003000,0.002000,0.000000
-0.308984,0.003000,0.002000,0.001000
-0.308789,0.001000,0.001000,0.001000
-0.308594,0.002000,0.001000,0.000000
-0.308398,0.003000,0.001000,0.001000
-0.308203,0.002000,0.002000,0.001000
-0.308008,0.002000,0.001000,0.002000
-0.307812,0.002000,0.000000,0.000000
-0.307617,0.002000,0.001000,0.003000
-0.307422,0.001000,0.001000,0.000000
-0.307227,0.002000,0.001000,0.001000
-0.307031,0.003000,0.002000,0.000000
-0.306836,0.002000,0.001000,0.000000
-0.306641,0.001000,0.001000,0.001000
-0.306445,0.003000,0.001000,0.001000
-0.306250,0.002000,0.003000,0.001000
-0.306055,0.003000,0.002000,0.001000
-0.305859,0.001000,0.001000,0.002000
-0.305664,0.003000,0.001000,0.001000
-0.305469,0.002000,0.002000,0.001000
-0.305273,0.002000,0.001000,0.002000
-0.305078,0.001000,0.002000,0.001000
-0.304883,0.002000,0.001000,0.001000
-0.304688,0.003000,0.003000,0.000000
-0.304492,0.003000,0.003000,0.001000
-0.304297,0.002000,0.002000,0.001000
-0.304102,0.002000,0.002000,0.000000
-0.303906,0.003000,0.001000,0.002000
-0.303711,0.002000,0.003000,0.000000
-0.303516,0.002000,0.002000,0.001000
-0.303320,0.001000,0.002000,0.001000
-0.303125,0.003000,0.001000,0.001000
-0.302930,0.002000,0.001000,0.000000
-0.302734,0.002000,0.003000,0.002000
-0.302539,0.003000,0.002000,0.001000
-0.302344,0.002000,0.002000,0.002000
-0.302148,0.003000,0.001000,0.001000
-0.301953,0.002000,0.002000,0.000000
-0.301758,0.002000,0.003000,0.001000
-0.301562,0.002000,0.004000,0.000000
-0.301367,0.001000,0.002000,0.001000
-0.301172,0.003000,0.001000,0.000000
-0.300977,0.002000,0.001000,0.002000
-0.300781,0.001000,0.002000,0.002000
-0.300586,0.002000,0.003000,0.001000
-0.300391,0.003000,0.000000,0.001000
-0.300195,0.003000,0.001000,0.001000
-0.300000,0.002000,0.002000,0.001000
-0.299805,0.002000,0.001000,0.000000
-0.299609,0.002000,-0.001000,0.002000
-0.299414,0.002000,0.001000,0.002000
-0.299219,0.002000,0.002000,0.001000
-0.299023,0.002000,0.003000,0.001000
-0.298828,0.002000,0.001000,0.000000
-0.298633,0.002000,0.000000,0.002000
-0.298438,0.002000,0.001000,0.000000
-0.298242,0.002000,0.003000,0.000000
-0.298047,0.001000,0.001000,0.000000
-0.297852,0.002000,0.001000,0.001000
-0.297656,0.002000,0.001000,0.001000
-0.297461,0.002000,0.001000,0.002000
-0.297266,0.001000,0.001000,0.001000
-0.297070,0.002000,-0.001000,0.002000
-0.296875,0.002000,0.002000,0.002000
-0.296680,0.003000,0.002000,0.000000
-0.296484,0.002000,0.000000,0.001000
-0.296289,0.002000,0.000000,0.001000
-0.296094,0.002000,0.001000,0.001000
-0.295898,0.002000,0.002000,0.000000
-0.295703,0.002000,0.001000,-0.001000
-0.295508,0.002000,0.000000,0.000000
-0.295312,0.002000,0.001000,0.001000
-0.295117,0.003000,0.002000,0.002000
-0.294922,0.002000,0.001000,0.002000
-0.294727,0.003000,0.002000,0.001000
-0.294531,0.002000,0.002000,0.002000
-0.294336,0.002000,0.001000,0.002000
-0.294141,0.003000,0.001000,0.002000
-0.293945,0.001000,0.001000,0.001000
-0.293750,0.001000,0.001000,0.000000
-0.293555,0.002000,0.001000,0.000000
-0.293359,0.003000,0.001000,0.002000
-0.293164,0.003000,0.002000,0.002000
-0.292969,0.003000,0.001000,0.002000
-0.292773,0.001000,0.002000,0.002000
-0.292578,0.002000,0.001000,0.001000
-0.292383,0.002000,0.002000,0.001000
-0.292188,0.002000,0.001000,0.001000
-0.291992,0.002000,0.003000,0.001000
-0.291797,0.003000,0.002000,0.000000
-0.291602,0.001000,0.000000,0.002000
-0.291406,0.001000,0.001000,0.001000
-0.291211,0.003000,0.003000,0.001000
-0.291016,0.002000,0.002000,0.001000
-0.290820,0.003000,0.001000,0.001000
-0.290625,0.001000,0.001000,0.002000
-0.290430,0.003000,0.002000,0.001000
-0.290234,0.002000,0.003000,0.001000
-0.290039,0.003000,0.001000,0.001000
-0.289844,0.002000,0.000000,0.001000
-0.289648,0.003000,0.002000,0.001000
-0.289453,0.002000,0.003000,0.001000
-0.289258,0.002000,0.001000,0.001000
-0.289062,0.002000,0.001000,0.001000
-0.288867,0.002000,0.001000,0.000000
-0.288672,0.002000,0.004000,0.001000
-0.288477,0.002000,0.003000,0.000000
-0.288281,0.002000,0.000000,0.001000
-0.288086,0.003000,0.000000,0.001000
-0.287891,0.001000,0.002000,-0.001000
-0.287695,0.002000,0.001000,0.003000
-0.287500,0.003000,0.001000,0.001000
-0.287305,0.002000,0.001000,0.000000
-0.287109,0.002000,0.003000,0.001000
-0.286914,0.000000,0.002000,0.001000
-0.286719,0.003000,0.000000,0.001000
-0.286523,0.003000,0.001000,0.001000
-0.286328,0.003000,0.002000,0.001000
-0.286133,0.001000,0.001000,0.000000
-0.285937,0.002000,0.000000,0.001000
-0.285742,0.001000,0.002000,0.001000
-0.285547,0.002000,0.002000,0.001000
-0.285352,0.002000,0.002000,0.000000
-0.285156,0.003000,0.001000,0.001000
-0.284961,0.002000,0.001000,0.000000
-0.284766,0.001000,0.002000,0.001000
-0.284570,0.002000,0.002000,0.001000
-0.284375,0.001000,0.002000,0.001000
-0.284180,0.001000,0.001000,0.001000
-0.283984,0.001000,0.002000,0.001000
-0.283789,0.003000,0.002000,0.000000
-0.283594,0.003000,0.000000,0.002000
-0.283398,0.002000,0.001000,0.001000
-0.283203,0.002000,0.001000,0.001000
-0.283008,0.001000,0.002000,0.000000
-0.282812,0.002000,0.001000,0.001000
-0.282617,0.003000,0.001000,0.001000
-0.282422,0.002000,0.000000,0.000000
-0.282227,0.000000,0.002000,0.000000
-0.282031,0.002000,0.002000,0.001000
-0.281836,0.002000,0.000000,0.000000
-0.281641,0.002000,0.002000,0.000000
-0.281445,0.002000,0.000000,0.001000
-0.281250,0.001000,0.001000,0.003000
-0.281055,0.001000,0.002000,0.001000
-0.280859,0.002000,0.002000,0.002000
-0.280664,0.001000,0.002000,0.001000
-0.280469,0.004000,0.000000,0.000000
-0.280273,0.003000,0.001000,0.000000
-0.280078,0.003000,0.002000,0.001000
-0.279883,0.000000,0.002000,0.000000
-0.279688,0.002000,0.000000,0.001000
-0.279492,0.002000,0.002000,0.001000
-0.279297,0.002000,0.002000,0.000000
-0.279102,0.002000,0.002000,0.001000
-0.278906,0.003000,0.000000,0.000000
-0.278711,0.002000,0.000000,0.001000
-0.278516,0.003000,0.002000,0.001000
-0.278320,0.002000,0.001000,0.002000
-0.278125,0.002000,0.001000,0.001000
-0.277930,0.001000,0.001000,0.001000
-0.277734,0.003000,0.001000,0.001000
-0.277539,0.002000,0.001000,0.001000
-0.277344,0.001000,0.002000,0.000000
-0.277148,0.003000,0.001000,0.001000
-0.276953,0.002000,0.001000,0.001000
-0.276758,0.002000,0.001000,0.001000
-0.276562,0.003000,0.001000,0.000000
-0.276367,0.002000,0.001000,0.001000
-0.276172,0.002000,0.001000,0.001000
-0.275977,0.002000,0.003000,0.001000
-0.275781,0.002000,0.000000,0.001000
-0.275586,0.002000,0.000000,0.001000
-0.275391,0.001000,0.001000,0.001000
-0.275195,0.002000,0.003000,0.001000
-0.275000,0.002000,0.001000,0.002000
-0.274805,0.002000,0.000000,0.001000
-0.274609,0.001000,0.000000,0.001000
-0.274414,0.003000,0.002000,0.001000
-0.274219,0.002000,0.002000,0.001000
-0.274023,0.002000,-0.001000,0.002000
-0.273828,0.002000,0.001000,0.002000
-0.273633,0.003000,0.002000,0.000000
-0.273438,0.001000,0.002000,0.001000
-0.273242,0.002000,0.001000,0.001000
-0.273047,0.001000,0.001000,0.002000
-0.272852,0.000000,0.004000,0.001000
-0.272656,0.003000,0.001000,0.001000
-0.272461,0.004000,0.001000,0.001000
-0.272266,0.004000,0.001000,0.000000
-0.272070,0.002000,0.002000,0.000000
-0.271875,0.003000,0.001000,0.000000
-0.271680,0.001000,0.000000,0.000000
-0.271484,0.002000,0.002000,0.002000
-0.271289,0.001000,0.002000,0.000000
-0.271094,0.002000,0.003000,0.002000
-0.270898,0.003000,0.001000,0.001000
-0.270703,0.002000,0.001000,0.002000
-0.270508,0.002000,0.003000,0.000000
-0.270312,0.001000,0.002000,0.001000
-0.270117,0.004000,0.000000,0.002000
-0.269922,0.003000,0.002000,0.001000
-0.269727,0.002000,0.003000,0.001000
-0.269531,0.002000,0.003000,0.001000
-0.269336,0.002000,0.001000,0.001000
-0.269141,0.003000,0.001000,0.001000
-0.268945,0.002000,0.001000,0.002000
-0.268750,0.002000,0.003000,0.001000
-0.268555,0.002000,0.001000,0.002000
-0.268359,0.003000,0.000000,0.001000
-0.268164,0.004000,0.002000,0.001000
-0.267969,0.003000,0.003000,0.001000
-0.267773,0.001000,0.003000,0.001000
-0.267578,0.003000,0.001000,0.000000
-0.267383,0.002000,0.002000,0.001000
-0.267188,0.001000,0.002000,0.002000
-0.266992,0.001000,0.001000,0.001000
-0.266797,0.003000,-0.001000,0.001000
-0.266602,0.002000,0.001000,0.002000
-0.266406,0.002000,0.002000,0.000000
-0.266211,0.002000,0.003000,0.002000
-0.266016,0.002000,0.002000,0.001000
-0.265820,0.002000,0.000000,0.000000
-0.265625,0.002000,0.002000,0.000000
-0.265430,0.001000,0.002000,0.000000
-0.265234,0.004000,0.000000,0.002000
-0.265039,0.003000,0.001000,-0.001000
-0.264844,0.003000,0.002000,0.003000
-0.264648,0.002000,0.002000,-0.001000
-0.264453,0.002000,0.001000,0.004000
-0.264258,0.003000,0.001000,-0.002000
-0.264062,0.002000,0.002000,0.003000
-0.263867,0.002000,0.002000,-0.001000
-0.263672,0.001000,0.002000,0.002000
-0.263477,0.002000,0.000000,-0.001000
